image_path,output
test/28746.jpg,"[[{'left': 0.14883720930232558, 'top': 0.5085470085470085, 'width': 0.7953488372093023, 'height': 0.170940170940171, 'label': ""HARAT'S PEII PAБOIыI EкEHEEhE 132-O0EUE0:"", 'shape': 'rectangle'}]]"
test/28744.jpg,"[[{'left': 0.1955969517358171, 'top': 0.4693422519509476, 'width': 0.5961049957662998, 'height': 0.1683389074693422, 'label': 'иsк ответственный', 'shape': 'rectangle'}]]"
test/28729.jpg,"[[{'left': 0.025, 'top': 0.125, 'width': 0.855, 'height': 0.52, 'label': 'Hаиыhин шн BAHOB ван Иванови', 'shape': 'rectangle'}]]"
test/28722.jpg,"[[{'left': 0.23645320197044334, 'top': 0.7217741935483871, 'width': 0.5812807881773397, 'height': 0.125, 'label': 'тпсс I.пneE u . шe', 'shape': 'rectangle'}]]"
test/28719.jpg,"[[{'left': 0.016129032258064516, 'top': 0.5602409638554217, 'width': 0.9516129032258065, 'height': 0.43975903614457834, 'label': 'кАБиНеТ татуажа каинеТ маникорд', 'shape': 'rectangle'}]]"
test/28718.jpg,"[[{'left': 0.54625, 'top': 0.80125, 'width': 0.44999999999999996, 'height': 0.19374999999999998, 'label': 'EлKOгPAоиЯ lyeronline', 'shape': 'rectangle'}]]"
test/28717.jpg,"[[{'left': 0.5511111111111111, 'top': 0.7866666666666666, 'width': 0.4444444444444444, 'height': 0.20444444444444454, 'label': 'грАфия шEлкOг Tlyer. onlin.', 'shape': 'rectangle'}]]"
test/28715.jpg,"[[{'left': 0, 'top': 0.3695652173913043, 'width': 0.983739837398374, 'height': 0.4836956521739131, 'label': 'BИLELTVБEPHAIOE', 'shape': 'rectangle'}]]"
test/28713.jpg,"[[{'left': 0.11, 'top': 0.46, 'width': 0.765, 'height': 0.09500000000000003, 'label': 'Р амилия Oгetтв', 'shape': 'rectangle'}]]"
test/28710.jpg,"[[{'left': 0.4528985507246377, 'top': 0.291407867494824, 'width': 0.14751552795031053, 'height': 0.05279503105590061, 'label': 'оовоdфић точка PоСтА Кабинет ехнологии AДBEHTEI AДBEHTE AдBEHтBI ДВВНТEР дВEHТEI EHТEI', 'shape': 'rectangle'}]]"
test/28707.jpg,"[[{'left': 0.503125, 'top': 0.5302083333333333, 'width': 0.21796874999999993, 'height': 0.11250000000000004, 'label': 'э-чEPKиЗOBO одготовка проо 5O2  органолелтическим испытаниям Sample preparatien for taste testing', 'shape': 'rectangle'}]]"
test/28706.jpg,"[[{'left': 0.39768339768339767, 'top': 0.3865979381443299, 'width': 0.10038610038610041, 'height': 0.12371134020618552, 'label': '', 'shape': 'rectangle'}]]"
test/28705.jpg,"[[{'left': 0.15666666666666668, 'top': 0.6635714285714286, 'width': 0.685, 'height': 0.22928571428571431, 'label': '8оо MМ дEпAPTAMEHT оьразования города MOCкbы бOOMM осударственно боджетное общеобразовательное учреждение города Nосквь No кола колное No отделение', 'shape': 'rectangle'}]]"
test/28697.jpg,"[[{'left': 0.010582010582010581, 'top': 0.20634920634920634, 'width': 0.9841269841269841, 'height': 0.6984126984126983, 'label': 'илитеки еннт Pаоtыi! B.D', 'shape': 'rectangle'}]]"
test/28696.jpg,"[[{'left': 0.026455026455026454, 'top': 0.164021164021164, 'width': 0.962962962962963, 'height': 0.5555555555555556, 'label': 'илитека ент нотыћ', 'shape': 'rectangle'}]]"
test/28691.jpg,"[[{'left': 0.2625, 'top': 0.9041666666666667, 'width': 0.46249999999999997, 'height': 0.09166666666666667, 'label': 'ш анк Кузнецкий моCT? дгцинрн Ggget r тв Peжин Pаботыћ шнчт! C gEO дй It.Ou перери ихдны днн нический Aдpен', 'shape': 'rectangle'}]]"
test/28686.jpg,"[[{'left': 0.11555555555555555, 'top': 0.27555555555555555, 'width': 0.76, 'height': 0.4488888888888889, 'label': 'мЕдичний КАIHЕТ зохо', 'shape': 'rectangle'}]]"
test/28675.jpg,"[[{'left': 0.022222222222222223, 'top': 0.3422222222222222, 'width': 0.8355555555555555, 'height': 0.2666666666666667, 'label': 'иванов Антон юрьевич', 'shape': 'rectangle'}]]"
test/28672.jpg,"[[{'left': 0.06435643564356436, 'top': 0.3413654618473896, 'width': 0.8564356435643565, 'height': 0.6546184738955823, 'label': 'ођфеђћ PEE HINL PHEOTE De? ерерыlEа Ge Bыходны', 'shape': 'rectangle'}]]"
test/28659.jpg,"[[{'left': 0.13513513513513514, 'top': 0.3247422680412371, 'width': 0.7683397683397684, 'height': 0.4587628865979381, 'label': 'иректор Сидорн ван', 'shape': 'rectangle'}]]"
test/28647.jpg,"[[{'left': 0.49, 'top': 0.11341991341991342, 'width': 0.09125000000000005, 'height': 0.09177489177489179, 'label': 'O Jeom.time.com ID 16462о118 9 Mаximenко5о', 'shape': 'rectangle'}]]"
test/28644.jpg,"[[{'left': 0.015873015873015872, 'top': 0.2328042328042328, 'width': 0.9841269841269842, 'height': 0.417989417989418, 'label': 'MеыкэHHыи здл', 'shape': 'rectangle'}]]"
test/28639.jpg,"[[{'left': 0.16, 'top': 0.3022222222222222, 'width': 0.7066666666666667, 'height': 0.23555555555555557, 'label': 'ракТиЧНий ихоло зOOхтOO', 'shape': 'rectangle'}]]"
test/28637.jpg,"[[{'left': 0.36507936507936506, 'top': 0.615, 'width': 0.32936507936507936, 'height': 0.15500000000000003, 'label': 'Wuй инeг  ин Trege eereugiut lie t.', 'shape': 'rectangle'}]]"
test/28633.jpg,"[[{'left': 0.491869918699187, 'top': 0.40217391304347827, 'width': 0.5040650406504066, 'height': 0.1630434782608695, 'label': 'ентр пЕ fee A z. дд аднтоенн h. ђч ђђ н ђ дzт', 'shape': 'rectangle'}]]"
test/28631.jpg,"[[{'left': 0.22272727272727272, 'top': 0.5222222222222223, 'width': 0.53, 'height': 0.2811111111111111, 'label': 'HE BХдиТ', 'shape': 'rectangle'}]]"
test/28629.jpg,"[[{'left': 0.5276752767527675, 'top': 0.005376344086021506, 'width': 0.43173431734317347, 'height': 0.3225806451612903, 'label': 'Gллт лл', 'shape': 'rectangle'}]]"
test/28627.jpg,"[[{'left': 0.44518272425249167, 'top': 0.3532934131736527, 'width': 0.18936877076411968, 'height': 0.11976047904191617, 'label': '', 'shape': 'rectangle'}]]"
test/28624.jpg,"[[{'left': 0.545054945054945, 'top': 0.7541254125412541, 'width': 0.32307692307692315, 'height': 0.12871287128712872, 'label': 'офионый 1 центр Gia ru CTP. цёлковское шоссe Mockba 1O72O7 I.', 'shape': 'rectangle'}]]"
test/28616.jpg,"[[{'left': 0.009375, 'top': 0.6104166666666667, 'width': 0.9140625, 'height': 0.16249999999999998, 'label': 'границенной OBEIтEHIHOCт астион hн огрн Igglznlg Ржим работы hei. с 10.09 до 11.00. переры sоо до доо с Gb -bC выходной', 'shape': 'rectangle'}]]"
test/28610.jpg,"[[{'left': 0.08, 'top': 0.3051948051948052, 'width': 0.86, 'height': 0.41558441558441556, 'label': '', 'shape': 'rectangle'}]]"
test/28596.jpg,"[[{'left': 0.4375, 'top': 0.7827715355805244, 'width': 0.355, 'height': 0.12734082397003743, 'label': '3от аеинет ндскоий 30? клист 303 ндокринолог 304 оониеоне зо5 HеEPоло зо6 Каеинет зд 3O7 ндокринолог 3о8 оониеоне 3гз иокиническаћ лаборатория 322 ACTPOэHтEролO', 'shape': 'rectangle'}]]"
test/28595.jpg,"[[{'left': 0.44, 'top': 0.7704918032786885, 'width': 0.3527272727272727, 'height': 0.13661202185792354, 'label': 'Rdeh heт ндскгин kулиeт hиннhe Hдринлг HEвDUлOг е Kаеhнет эд Iuohhahhe uониdнtrне E hokh mhueci! аераторић FA CTPOнTEpDлог', 'shape': 'rectangle'}]]"
test/28591.jpg,"[[{'left': 0.38545454545454544, 'top': 0.06557377049180328, 'width': 0.2545454545454546, 'height': 0.2240437158469945, 'label': '', 'shape': 'rectangle'}]]"
test/28581.jpg,"[[{'left': 0.011450381679389313, 'top': 0.40454545454545454, 'width': 0.9809160305343512, 'height': 0.3136363636363636, 'label': 'ТА peeypo:', 'shape': 'rectangle'}]]"
test/28580.jpg,"[[{'left': 0.061224489795918366, 'top': 0.5242718446601942, 'width': 0.8571428571428572, 'height': 0.19417475728155342, 'label': 'Seruheg eern. peCyрo:', 'shape': 'rectangle'}]]"
test/28576.jpg,"[[{'left': 0.81875, 'top': 0.59875, 'width': 0.09375, 'height': 0.05874999999999997, 'label': 'Wwwt srlab.r Wv.s-tabun твтствннсыю OГРAHИHEHНоЙ овшЕств Системыћ верные Iй иоэ :229-620 doorsistems.ru доводчики Дверные г розницу OIТOM Тепеtрон установкой доставкой Cайт Wwesttelo Iu Wws-tablll Wwwts-taoiru', 'shape': 'rectangle'}]]"
test/28575.jpg,"[[{'left': 0.04888888888888889, 'top': 0.28888888888888886, 'width': 0.8533333333333334, 'height': 0.12, 'label': 'дверные гршнг', 'shape': 'rectangle'}]]"
test/28568.jpg,"[[{'left': 0.5566666666666666, 'top': 0.255, 'width': 0.2683333333333333, 'height': 0.5, 'label': 'лсг оьков Bzчеcавoвич лекииндр никшин Bлиадимнров', 'shape': 'rectangle'}]]"
test/28565.jpg,"[[{'left': 0.42084942084942084, 'top': 0.654639175257732, 'width': 0.42857142857142855, 'height': 0.24742268041237114, 'label': 'IPEIAEICя прораская', 'shape': 'rectangle'}]]"
test/28557.jpg,"[[{'left': 0.6088888888888889, 'top': 0.6311111111111111, 'width': 0.26666666666666666, 'height': 0.2, 'label': 'енлд m', 'shape': 'rectangle'}]]"
test/28554.jpg,"[[{'left': 0.6439024390243903, 'top': 0.7154471544715447, 'width': 0.35609756097560974, 'height': 0.2764227642276422, 'label': 'NEИEHBOUHEIE дЕИНеТ IEIEUHD гдвой ос То К Ma Ч д 15 Bр пEЛ', 'shape': 'rectangle'}]]"
test/28541.jpg,"[[{'left': 0.36891385767790263, 'top': 0.65625, 'width': 0.12734082397003743, 'height': 0.13124999999999998, 'label': 'европог Ро', 'shape': 'rectangle'}]]"
test/28538.jpg,"[[{'left': 0.0888030888030888, 'top': 0.3917525773195876, 'width': 0.6640926640926641, 'height': 0.3453608247422681, 'label': 'строи оhт оеэ e', 'shape': 'rectangle'}]]"
test/28535.jpg,"[[{'left': 0.2235294117647059, 'top': 0.2138728323699422, 'width': 0.24313725490196078, 'height': 0.13872832369942195, 'label': 'г Wip trtkendgpIfgeet. I ceneriggfiig ueiett.', 'shape': 'rectangle'}]]"
test/28526.jpg,"[[{'left': 0.41807048176474926, 'top': 0.4452798389038457, 'width': 0.13771733516956436, 'height': 0.20574780572154008, 'label': 'пеТ', 'shape': 'rectangle'}]]"
test/28522.jpg,"[[{'left': 0.08444444444444445, 'top': 0.36, 'width': 0.8355555555555556, 'height': 0.45333333333333337, 'label': 'ходить', 'shape': 'rectangle'}]]"
test/28520.jpg,"[[{'left': 0.2084942084942085, 'top': 0.31443298969072164, 'width': 0.32432432432432434, 'height': 0.15463917525773196, 'label': 'Дш Туалћт Pддеал дшепч Душевые тнлет Pиглскeн аh! ана', 'shape': 'rectangle'}]]"
test/28507.jpg,"[[{'left': 0.11635220125786164, 'top': 0.1069182389937107, 'width': 0.6509433962264152, 'height': 0.7421383647798743, 'label': 'пEPEГBOPHAЯ', 'shape': 'rectangle'}]]"
test/28506.jpg,"[[{'left': 0.3590733590733591, 'top': 0.32989690721649484, 'width': 0.5521235521235521, 'height': 0.3247422680412371, 'label': 'директор', 'shape': 'rectangle'}]]"
test/28501.jpg,"[[{'left': 0.10222222222222223, 'top': 0.6533333333333333, 'width': 0.24, 'height': 0.10222222222222221, 'label': 'днгший ћ Y пна Tr tretiurgu. ш ч Ga gittrumtein. р Cpl', 'shape': 'rectangle'}]]"
test/28500.jpg,"[[{'left': 0.13001912045889102, 'top': 0.4093457943925234, 'width': 0.11089866156787762, 'height': 0.14953271028037385, 'label': '? араж kae', 'shape': 'rectangle'}]]"
test/28499.jpg,"[[{'left': 0.12162162162162163, 'top': 0.42290748898678415, 'width': 0.14864864864864866, 'height': 0.14977973568281938, 'label': 'ш', 'shape': 'rectangle'}]]"
test/28497.jpg,"[[{'left': 0.11838006230529595, 'top': 0.76, 'width': 0.7819314641744548, 'height': 0.2366666666666667, 'label': 'епецидлит глаеньй Hиhе Ohetn ee ehe шник рокурра шилое дленеей Eладииреин старший помошник прокурорд Fhueeлe Mикаh ревин ведуший CпециАлист Sveee HиколаеEHE', 'shape': 'rectangle'}]]"
test/28495.jpg,"[[{'left': 0.15434041437188567, 'top': 0.47523667601683034, 'width': 0.7601626016260173, 'height': 0.37499999999999867, 'label': 'K doeдe Iржданское впг гикадHай дн кдеић редрб Mихаи', 'shape': 'rectangle'}]]"
test/28493.jpg,"[[{'left': 0.8714285714285714, 'top': 0.26071428571428573, 'width': 0.12142857142857144, 'height': 0.06785714285714284, 'label': 'аг PEITIEHEKADIHE', 'shape': 'rectangle'}]]"
test/28491.jpg,"[[{'left': 0.38666666666666666, 'top': 0.6222222222222222, 'width': 0.22222222222222227, 'height': 0.0888888888888889, 'label': 'Eаше осо мови хо', 'shape': 'rectangle'}]]"
test/28483.jpg,"[[{'left': 0.196, 'top': 0.34, 'width': 0.5940000000000001, 'height': 0.22000000000000003, 'label': 'vARS Nri Giey Confectionery', 'shape': 'rectangle'}]]"
test/28476.jpg,"[[{'left': 0.1622222222222222, 'top': 0.64, 'width': 0.711111111111111, 'height': 0.08333333333333337, 'label': 'орогие етя Uлuca. lycmb тт Камень бухты Афродиты оберегает ас п ашеи Cтане симвлм вечнй любви. орен Sll ahg. июня 2O гда I', 'shape': 'rectangle'}]]"
test/28470.jpg,"[[{'left': 0.0031418312387791743, 'top': 0.01549529607083564, 'width': 0.9699281867145422, 'height': 0.9839513004980631, 'label': 'HOтАриус IеBEHK аталя иколаевна', 'shape': 'rectangle'}]]"
test/28467.jpg,"[[{'left': 0.5016666666666667, 'top': 0.2186046511627907, 'width': 0.255, 'height': 0.1325581395348837, 'label': 'H н Bidt dJoii цин тђ 14-19-20 Www. print68.. ka H? Hаружка ия ипграия 9-20 Oперблок Хирургическое отделение Ha Кdрн ип L ипогр т тьэ 44-10-20 Www.printb', 'shape': 'rectangle'}]]"
test/28462.jpg,"[[{'left': 0.205, 'top': 0.2914285714285714, 'width': 0.685, 'height': 0.2742857142857143, 'label': 'Fdmиhilee dtitig.', 'shape': 'rectangle'}]]"
test/28456.jpg,"[[{'left': 0.6421052631578947, 'top': 0.8746268656716418, 'width': 0.3263157894736842, 'height': 0.12537313432835817, 'label': 'ранжевыйбелый', 'shape': 'rectangle'}]]"
test/28452.jpg,"[[{'left': 0.4746376811594203, 'top': 0.6939890710382514, 'width': 0.3333333333333333, 'height': 0.15846994535519127, 'label': 'слуЖеБНоЕ OмEцEHиE шЕНИЕ', 'shape': 'rectangle'}]]"
test/28449.jpg,"[[{'left': 0.0311284046692607, 'top': 0.07142857142857142, 'width': 0.8754863813229572, 'height': 0.4642857142857143, 'label': 'PIEIТEЛ DTдEЛEHИЯ', 'shape': 'rectangle'}]]"
test/28444.jpg,"[[{'left': 0.31666666666666665, 'top': 0.8294243070362474, 'width': 0.10833333333333334, 'height': 0.09808102345415778, 'label': 'пециалист п аведуюший F. ђ ипе хозАйствм организацион Oтд метOдическOе л Oбт тделение дополнит елыHг раввания Техничесний тдел гo чс абинет 308 J34-1 335-1', 'shape': 'rectangle'}]]"
test/28439.jpg,"[[{'left': 0.061371841155234655, 'top': 0.038461538461538464, 'width': 0.8953068592057762, 'height': 0.8681318681318682, 'label': '..ооо AkcиOMa-CK +т дээ б5з т2т5 aksioma-sc.ru', 'shape': 'rectangle'}]]"
test/28436.jpg,"[[{'left': 0.12444444444444444, 'top': 0.3511111111111111, 'width': 0.6933333333333334, 'height': 0.29777777777777775, 'label': 'зуботеиническд лаораториа', 'shape': 'rectangle'}]]"
test/28425.jpg,"[[{'left': 0.560625, 'top': 0.6808333333333333, 'width': 0.1293749999999999, 'height': 0.15750000000000008, 'label': 'сe. Сэй св Aшaсaс Саршй помоши MUPOHOBE Blackchite 2-05', 'shape': 'rectangle'}]]"
test/28413.jpg,"[[{'left': 0.777292576419214, 'top': 0.38181818181818183, 'width': 0.20305676855895194, 'height': 0.2727272727272727, 'label': 'operaт Aдминистрсция тсж IАРдЕРоБ 2о? Meчnа', 'shape': 'rectangle'}]]"
test/28409.jpg,"[[{'left': 0.74, 'top': 0.915, 'width': 0.25250000000000006, 'height': 0.06499999999999995, 'label': 'DEШECTED COгPAHИЧEHHOЙ OTBETCTBEHHOCIБK BLOWIBLEL вт 2018-0- еоо', 'shape': 'rectangle'}]]"
test/28407.jpg,"[[{'left': 0.17866666666666667, 'top': 0.37866666666666665, 'width': 0.6746666666666667, 'height': 0.23333333333333334, 'label': 'ађићет психологической дspuskи г Jos studio. Ivemaster r', 'shape': 'rectangle'}]]"
test/28405.jpg,"[[{'left': 0.1625, 'top': 0.11827956989247312, 'width': 0.6775, 'height': 0.6774193548387096, 'label': 'GABIIEТ STOMATOLOGICZN', 'shape': 'rectangle'}]]"
test/28404.jpg,"[[{'left': 0.015197568389057751, 'top': 0.032679738562091505, 'width': 0.9118541033434651, 'height': 0.9673202614379085, 'label': 'еABINEТ STOMATOLOGICZN', 'shape': 'rectangle'}]]"
test/28402.jpg,"[[{'left': 0.013333333333333334, 'top': 0.10222222222222223, 'width': 0.9822222222222222, 'height': 0.7955555555555556, 'label': 'уХIAITEPUЯ', 'shape': 'rectangle'}]]"
test/28392.jpg,"[[{'left': 0.5124198717948718, 'top': 0.44471544715447153, 'width': 0.2748397435897436, 'height': 0.1772357723577236, 'label': ""да 408- OOO IeleH'tt IeBш hHeH"", 'shape': 'rectangle'}]]"
test/28389.jpg,"[[{'left': 0.362962962962963, 'top': 0.21481481481481482, 'width': 0.4777777777777778, 'height': 0.19629629629629627, 'label': 'осгуживание лиенте', 'shape': 'rectangle'}]]"
test/28387.jpg,"[[{'left': 0.3893229166666667, 'top': 0.7256944444444444, 'width': 0.5716145833333333, 'height': 0.2152777777777778, 'label': 'MинисTEрCтво Hаукн рмаhскоћ паетн ГоCVдаPCтБЕHHоЕ БACHOЕ БрААТепьHое ЧРЕЖДЕHИE HачАпног профЕссиоHА ного раоБаннћ роесCиоHAhое циие OБшЕЖI A. оовительотво Cанкпеђеpђурга Администрацин етроаворцового районс Санктетербурга учреждение зцравоохранения икоаевская бопьница', 'shape': 'rectangle'}]]"
test/28384.jpg,"[[{'left': 0.06451612903225806, 'top': 0.2822085889570552, 'width': 0.8806451612903226, 'height': 0.5276073619631902, 'label': ""Ubшeet'etu te tor d hruehhefidueut turige hn IOЖТEХCEРBИС"", 'shape': 'rectangle'}]]"
test/28383.jpg,"[[{'left': 0.12867647058823528, 'top': 0.4594594594594595, 'width': 0.8382352941176471, 'height': 0.518918918918919, 'label': 'слярис', 'shape': 'rectangle'}]]"
test/28373.jpg,"[[{'left': 0.1434634974533107, 'top': 0.27058823529411763, 'width': 0.5874363327674024, 'height': 0.2840336134453782, 'label': 'э Mb! o СEM', 'shape': 'rectangle'}]]"
test/28363.jpg,"[[{'left': 0.1709090909090909, 'top': 0.5355191256830601, 'width': 0.6909090909090909, 'height': 0.28415300546448086, 'label': '23а Pe ie ku d lifdent eheph Ahi Igеи eee  ншрий', 'shape': 'rectangle'}]]"
test/28352.jpg,"[[{'left': 0.43333333333333335, 'top': 0.40166666666666667, 'width': 0.475, 'height': 0.12833333333333335, 'label': 'ср нидћ', 'shape': 'rectangle'}]]"
test/28337.jpg,"[[{'left': 0.11578947368421053, 'top': 0.4689265536723164, 'width': 0.375438596491228, 'height': 0.4124293785310734, 'label': 'таблички Aч Eurehh 375py6.', 'shape': 'rectangle'}]]"
test/28330.jpg,"[[{'left': 0.02666666666666667, 'top': 0.49777777777777776, 'width': 0.9688888888888889, 'height': 0.2533333333333333, 'label': 'mо5.rи иHIEЕHЕР цЕхд эКCIIЛАTАИИ I h ittop i uaidon', 'shape': 'rectangle'}]]"
test/28322.jpg,"[[{'left': 0.3177570093457944, 'top': 0.2966101694915254, 'width': 0.3504672897196262, 'height': 0.09745762711864409, 'label': 'бигаiтеpи!', 'shape': 'rectangle'}]]"
test/28317.jpg,"[[{'left': 0.40869565217391307, 'top': 0.6520833333333333, 'width': 0.45652173913043476, 'height': 0.12916666666666668, 'label': 'михайлова ирина Aлекандрова врачулымонолог вьсеи КАТЕГорИИ K.M.H', 'shape': 'rectangle'}]]"
test/28316.jpg,"[[{'left': 0.4052044609665427, 'top': 0.6363636363636364, 'width': 0.47211895910780677, 'height': 0.15508021390374332, 'label': 'михайлова Ирина Aлеандрова It.ehh.', 'shape': 'rectangle'}]]"
test/28315.jpg,"[[{'left': 0.0021413276231263384, 'top': 0.19714285714285715, 'width': 0.9957173447537473, 'height': 0.5342857142857143, 'label': ""I'vidstie firieid. n  зAMЕСТИTЕЛ тEHиЧЕCкогO директора"", 'shape': 'rectangle'}]]"
test/28314.jpg,"[[{'left': 0.04247104247104247, 'top': 0.23195876288659795, 'width': 0.888030888030888, 'height': 0.443298969072165, 'label': 'BAMECTИTEIE TEVHUECROIO директорд', 'shape': 'rectangle'}]]"
test/28313.jpg,"[[{'left': 0.3987341772151899, 'top': 0.36363636363636365, 'width': 0.439873417721519, 'height': 0.34545454545454546, 'label': 'строй ИhbecТ груп', 'shape': 'rectangle'}]]"
test/28310.jpg,"[[{'left': 0.1918238993710692, 'top': 0.35443037974683544, 'width': 0.5031446540880502, 'height': 0.3607594936708861, 'label': 'Wttt! й', 'shape': 'rectangle'}]]"
test/28303.jpg,"[[{'left': 0.12099644128113879, 'top': 0.46368715083798884, 'width': 0.16725978647686834, 'height': 0.13407821229050276, 'label': 'l центр нечел', 'shape': 'rectangle'}]]"
test/28295.jpg,"[[{'left': 0.3974609375, 'top': 0.3046875, 'width': 0.4443359375, 'height': 0.33333333333333337, 'label': 'дирEектор', 'shape': 'rectangle'}]]"
test/28292.jpg,"[[{'left': 0.11555555555555555, 'top': 0.3210702341137124, 'width': 0.2388888888888889, 'height': 0.28093645484949836, 'label': 'гPупA KомпAний тдел диза', 'shape': 'rectangle'}]]"
test/28279.jpg,"[[{'left': 0.003861003861003861, 'top': 0.15463917525773196, 'width': 0.9691119691119692, 'height': 0.7422680412371134, 'label': 'Shmethtei. Pии', 'shape': 'rectangle'}]]"
test/28277.jpg,"[[{'left': 0.057291666666666664, 'top': 0.1773049645390071, 'width': 0.9375, 'height': 0.801418439716312, 'label': '', 'shape': 'rectangle'}]]"
test/28275.jpg,"[[{'left': 0.13956043956043956, 'top': 0.6551155115511551, 'width': 0.7703296703296703, 'height': 0.25082508250825086, 'label': 'фЕдЕРАЛНоЕ AГЕHТCТBO по IOCТABКAM BOOPуЖEHИЯ BOEHHOй спЕциАльHой тЕХНИКИ и МАТЕРИАЛНIХ CPEДCTB POCOыOPOIIOCтABкA', 'shape': 'rectangle'}]]"
test/28261.jpg,"[[{'left': 0.03474903474903475, 'top': 0.36082474226804123, 'width': 0.8532818532818532, 'height': 0.2164948453608247, 'label': 'зооингол', 'shape': 'rectangle'}]]"
test/28253.jpg,"[[{'left': 0.10454545454545454, 'top': 0.47384615384615386, 'width': 0.35363636363636364, 'height': 0.3969230769230769, 'label': '3AЛ ађинет упраBляюцEг', 'shape': 'rectangle'}]]"
test/28248.jpg,"[[{'left': 0.08536585365853659, 'top': 0.021739130434782608, 'width': 0.8211382113821138, 'height': 0.9239130434782609, 'label': 'пРИЕМНАя цИрЕкТорА отдА КапроБ', 'shape': 'rectangle'}]]"
test/28238.jpg,"[[{'left': 0.23595505617977527, 'top': 0.7724867724867724, 'width': 0.0936329588014981, 'height': 0.20105820105820105, 'label': 'д Fth. CLIT Tt. Еыход гшггтшг', 'shape': 'rectangle'}]]"
test/28234.jpg,"[[{'left': 0.18292682926829268, 'top': 0.483695652173913, 'width': 0.6707317073170731, 'height': 0.28804347826086957, 'label': 'SAMECTIITEIE генеральног дирегте п бНТРЕHНЕЙ и нминескй EпаCHеи довгаHь лег иванвин', 'shape': 'rectangle'}]]"
test/28229.jpg,"[[{'left': 0.12857142857142856, 'top': 0.6442477876106195, 'width': 0.8171428571428572, 'height': 0.22831858407079642, 'label': 'люс ооо МACTEР', 'shape': 'rectangle'}]]"
test/28218.jpg,"[[{'left': 0.024, 'top': 0.7364341085271318, 'width': 0.968, 'height': 0.2506459948320414, 'label': 'тдел регулирования топливны балансов мо программного беспечения ТЭР Департамент газификаций и азоснабжения ачальник отдела подготовки потребителей приёму газа', 'shape': 'rectangle'}]]"
test/28204.jpg,"[[{'left': 0.14, 'top': 0.49777777777777776, 'width': 0.15666666666666668, 'height': 0.19777777777777783, 'label': 'OТдЕл кадРOВ ој', 'shape': 'rectangle'}]]"
test/28203.jpg,"[[{'left': 0.10810810810810811, 'top': 0.4587628865979381, 'width': 0.1891891891891892, 'height': 0.30412371134020616, 'label': 'тдел TD ддре', 'shape': 'rectangle'}]]"
test/28201.jpg,"[[{'left': 0.012345679012345678, 'top': 0.14193548387096774, 'width': 0.941358024691358, 'height': 0.6967741935483871, 'label': 'оо итц ромa', 'shape': 'rectangle'}]]"
test/28198.jpg,"[[{'left': 0.05241935483870968, 'top': 0.30857142857142855, 'width': 0.22983870967741937, 'height': 0.14857142857142858, 'label': 'геттво Bенера pynп ЗAХAPOB Сергей Николаевич Руководителы пдразделения', 'shape': 'rectangle'}]]"
test/28191.jpg,"[[{'left': 0.7625, 'top': 0.6575, 'width': 0.135, 'height': 0.08500000000000008, 'label': 'IAET ухгалтерия Закрывайте администрация двери ђђ Служебное HE BходитБ мешение ачальник отдела МВд России алдомскому району п енеральный директор ђ полковник полиции тИмЧЕHко Aлександр асильевич Костерев Bалерий Игоревич', 'shape': 'rectangle'}]]"
test/28190.jpg,"[[{'left': 0.057777777777777775, 'top': 0.4488888888888889, 'width': 0.27111111111111114, 'height': 0.11111111111111116, 'label': 'тVANEТ бгерн eit eigtt епгн Cлyжэнэ HE EAOOITL ј', 'shape': 'rectangle'}]]"
test/28183.jpg,"[[{'left': 0.020527859237536656, 'top': 0.668918918918919, 'width': 0.343108504398827, 'height': 0.32432432432432423, 'label': 'тагет Peгиeтратир 3ћ hEEi грдилннший', 'shape': 'rectangle'}]]"
test/28176.jpg,"[[{'left': 0.3811111111111111, 'top': 0.16907216494845362, 'width': 0.4766666666666666, 'height': 0.4082474226804123, 'label': 'O3 OнсфеpеHи Baл', 'shape': 'rectangle'}]]"
test/28173.jpg,"[[{'left': 0.02909090909090909, 'top': 0.13114754098360656, 'width': 0.9563636363636364, 'height': 0.8415300546448087, 'label': 'Ne Huтеп Eоctoчhо тделение упрдвдом', 'shape': 'rectangle'}]]"
test/28170.jpg,"[[{'left': 0.0825, 'top': 0.22166666666666668, 'width': 0.17374999999999996, 'height': 0.053333333333333344, 'label': 'ођ Ауона IинEколO уРOЛOГ', 'shape': 'rectangle'}]]"
test/28168.jpg,"[[{'left': 0.6276824034334764, 'top': 0.6705729166666666, 'width': 0.19957081545064378, 'height': 0.11197916666666667, 'label': 'PИEМH IЛAd? ухгалтерия лаАый Сыа КOнсTPуKтOРCКий Oтдел', 'shape': 'rectangle'}]]"
test/28152.jpg,"[[{'left': 0.2765151515151515, 'top': 0.2631578947368421, 'width': 0.6401515151515151, 'height': 0.40789473684210525, 'label': '204 Бухгалтерия', 'shape': 'rectangle'}]]"
test/28149.jpg,"[[{'left': 0.18, 'top': 0.6049149338374291, 'width': 0.5487500000000001, 'height': 0.23629489603024578, 'label': 'Кабинет No чахян ЛевOн Робертович', 'shape': 'rectangle'}]]"
test/28147.jpg,"[[{'left': 0.3076923076923077, 'top': 0.6710526315789473, 'width': 0.40384615384615385, 'height': 0.14473684210526316, 'label': 'евсибирск OKHO-CAXACECK дс MсKBA', 'shape': 'rectangle'}]]"
